id_departamento,departamento,id_municipio,municipio,id_localidad,localidad,anio_servicio,mes_servicio,energia_activa,energia_reactiva,potencia_maxima,dia_demanda_max,fecha_demanda_max,promedio_horas,municipio_original
05,antioquia,05873,vigía del fuerte,05873002,vegáez (vigía del fuerte - antioquia),2020,3,4553,629,61.34,jueves,2020-03-05 21:45:00,5.07,vigía del fuerte
05,antioquia,05873,vigía del fuerte,05873000,vigía del fuerte (vigía del fuerte - antioquia),2020,3,58679,20082,327.01,jueves,2020-03-05 19:00:00,7.08,vigía del fuerte
88,"archipiélago de san andrés, providencia y santa catalina",88564,providencia,88564000,providencia (providencia - archipiélago de san andrés y providencia),2020,3,961008,333479,1621.05,lunes,2020-03-09 14:15:00,24.0,providencia
88,"archipiélago de san andrés, providencia y santa catalina",88001,san andrés,88001000,san andrés (san andrés - archipiélago de san andrés y providencia),2020,3,14988116,4356763,28423.96,viernes,2020-03-06 15:45:00,24.0,san andrés
13,bolívar,13001,cartagena de indias,13001007,isla fuerte (cartagena de indias - bolívar),2020,3,14733,8124,112.82,jueves,2020-03-05 15:30:00,5.04,cartagena de indias
13,bolívar,13001,cartagena de indias,13001037,isla múcura (cartagena de indias - bolívar),2020,3,6799,3093,24.24,jueves,2020-03-05 22:00:00,13.18,cartagena de indias
13,bolívar,13001,cartagena de indias,13001017,santa cruz del islote (cartagena de indias - bolívar),2020,3,13572,4807,43.84,lunes,2020-03-30 20:45:00,13.35,cartagena de indias
18,caquetá,18150,cartagena del chairá,18150001,remolino del caguán (cartagena del chaira - caquetá),2020,3,14852,6836,91.62,domingo,2020-03-22 19:00:00,7.12,cartagena del chairá
18,caquetá,18753,san vicente del caguán,18753002,guacamayas (san vicente del caguán - caquetá),2020,3,12440,5686,40.39,sábado,2020-03-14 19:30:00,18.07,san vicente del caguán
85,casanare,85430,trinidad,85430001,bocas del pauto (trinidad - casanare),2020,3,13266,7187,100.16,martes,2020-03-03 18:30:00,5.25,trinidad
19,cauca,19418,lópez (micay),19418038,isla de gallo (lópez de micay - cauca),2020,3,2942,987,26.14,miércoles,2020-03-04 19:30:00,4.34,lópez de micay
19,cauca,19418,lópez (micay),19418019,zaragoza (lopez de micay - cauca),2020,3,8776,3744,59.97,domingo,2020-03-08 20:15:00,7.0,lópez de micay
19,cauca,19809,timbiquí,19809014,chacón (timbiquí - cauca),2020,3,2806,453,28.53,viernes,2020-03-20 20:45:00,3.45,timbiquí
19,cauca,19809,timbiquí,19809010,comunidad de chete (timbiquí - cauca),2020,3,4940,1463,40.42,sábado,2020-03-28 18:45:00,4.45,timbiquí
19,cauca,19809,timbiquí,19809003,coteje (timbiquí - cauca),2020,3,4852,2804,33.8,sábado,2020-03-28 19:45:00,5.26,timbiquí
19,cauca,19809,timbiquí,19809007,san josé (timbiquí - cauca),2020,3,6597,4069,44.45,miércoles,2020-03-18 20:15:00,5.48,timbiquí
19,cauca,19809,timbiquí,19809008,santa maría (timbiquí - cauca),2020,3,5044,1744,75.9,martes,2020-03-03 19:00:00,2.35,timbiquí
27,chocó,27006,acandí,27006000,acandí (acandí - chocó),2020,3,366149,166480,1095.6,lunes,2020-03-16 21:00:00,15.5,acandí
27,chocó,27006,acandí,27006003,capurganá (acandí - choco),2020,3,194503,82121,596.99,sábado,2020-03-14 19:30:00,15.09,acandí
27,chocó,27025,alto baudó (pie de pato),27025000,ciudad baudó - pie de pato (alto baudó - chocó),2020,3,47621,13704,124.78,viernes,2020-03-27 19:30:00,18.02,alto baudó (pie de pato)
27,chocó,27075,bahía solano (mutis),27075000,ciudad mutis (bahía solano - chocó),2020,3,593080,175230,1254.44,miércoles,2020-03-04 19:00:00,23.46,bahía solano (mutis)
27,chocó,27075,bahía solano (mutis),27075001,cupica (bahía solano - chocó),2020,3,61366,25605,140.0,lunes,2020-03-16 19:30:00,23.39,bahía solano (mutis)
27,chocó,27075,bahía solano (mutis),27075002,el valle (bahía solano - chocó),2020,3,133948,64294,365.64,sábado,2020-03-14 19:00:00,20.57,bahía solano (mutis)
27,chocó,27077,bajo baudó (pizarro),27077000,pizarro (bajo baudó (pizarro) - chocó),2020,3,189549,85173,434.54,jueves,2020-03-05 19:45:00,20.18,bajo baudó (pizarro)
27,chocó,27099,bojayá (bellavista),27099000,bellavista (bojayá (bellavista) - chocó),2020,3,94386,35707,231.57,miércoles,2020-03-25 18:45:00,17.39,bojayá (bellavista)
27,chocó,27099,bojayá (bellavista),27099002,la loma de bojayá (bojayá (bellavista) - chocó),2020,3,14449,5728,76.8,lunes,2020-03-09 19:30:00,8.17,bojayá (bellavista)
27,chocó,27099,bojayá (bellavista),27099005,napipí (bojayá (bellavista) - chocó),2020,3,11222,3813,64.0,viernes,2020-03-20 20:15:00,6.38,bojayá (bellavista)
27,chocó,27099,bojayá (bellavista),27099008,puerto conto (bojayá (bellavista) - choco),2020,3,5881,1594,48.0,sábado,2020-03-28 20:15:00,4.4,bojayá (bellavista)
27,chocó,27250,el litoral del san juan,27250000,santa genoveva de docordó (el litoral del san juan - chocó),2020,3,44989,21785,178.46,martes,2020-03-03 19:15:00,11.51,el litoral del san juan
27,chocó,27425,medio atrato (beté),27425000,beté (medio atrato (beté) - chocó),2020,3,5456,2011,76.0,viernes,2020-03-27 20:00:00,3.57,medio atrato (beté)
27,chocó,27495,nuquí,27495912,comunidad indígena de panguí - el yucal (nuquí - chocó),2020,3,62,28,4.76,domingo,2020-03-29 18:45:00,0.33,nuquí
27,chocó,27495,nuquí,27495000,nuquí (nuquí - chocó),2020,3,241530,80172,493.86,sábado,2020-03-07 19:15:00,23.54,nuquí
27,chocó,27001,quibdó,27001029,tagachi (quibdó - chocó),2020,3,1588,361,51.36,domingo,2020-03-01 20:15:00,1.12,quibdó
27,chocó,27745,sipí,27745000,sipí (sipí - choco),2020,3,10875,3018,79.2,jueves,2020-03-12 19:15:00,5.36,sipí
27,chocó,27800,unguía,27800001,balboa (unguía - chocó),2020,3,16260,6912,79.9,sábado,2020-03-14 19:45:00,8.13,unguía
27,chocó,27800,unguía,27800005,titumate (unguía - chocó),2020,3,8934,4029,69.26,jueves,2020-03-26 20:00:00,5.03,unguía
27,chocó,27800,unguía,27800000,unguía (unguía - chocó),2020,3,271414,98644,792.0,jueves,2020-03-05 20:15:00,15.46,unguía
94,guainía,94343,barrancominas,94343000,barrancominas (barrancominas - guainía),2020,3,43377,15928,174.59,miércoles,2020-03-11 19:00:00,10.52,barrancominas
94,guainía,94001,inírida,94001000,inírida (inírida - guainía),2020,3,1710924,577847,3109.92,miércoles,2020-03-04 18:15:00,24.0,inírida
95,guaviare,95200,miraflores,95200000,miraflores (miraflores - guaviare),2020,3,83195,29350,208.12,miércoles,2020-03-11 18:45:00,18.44,miraflores
44,la guajira,44847,uribia,44847012,nazareth (uribia - la guajira),2020,3,28515,12349,229.68,lunes,2020-03-30 18:45:00,5.47,uribia
47,magdalena,47189,ciénaga,47189018,palmor (ciénaga - magdalena),2020,3,91439,33165,177.6,martes,2020-03-03 19:15:00,23.36,ciénaga
50,meta,50325,mapiripán,50325000,mapiripán (mapiripán - meta),2020,3,140126,57139,291.28,miércoles,2020-03-04 19:15:00,23.4,mapiripán
52,nariño,52250,el charco,52250023,bazán (el charco - nariño),2020,3,18583,9308,105.6,martes,2020-03-31 20:15:00,6.47,el charco
52,nariño,52250,el charco,52250003,bolívar - san pedro (el charco - nariño),2020,3,3975,2723,21.63,martes,2020-03-31 18:45:00,6.55,el charco
52,nariño,52250,el charco,52250007,san josé del tapaje (el charco - nariño),2020,3,16234,3888,96.0,sábado,2020-03-28 19:45:00,6.42,el charco
52,nariño,52390,la tola,52390013,amárales (la tola - nariño),2020,3,5352,1313,67.07,martes,2020-03-10 20:00:00,3.13,la tola
52,nariño,52390,la tola,52390003,la vigía de la mar (la tola - nariño),2020,3,6246,2414,34.08,jueves,2020-03-19 19:15:00,7.42,la tola
52,nariño,52390,la tola,52390009,mulatos (la tola - nariño),2020,3,3460,2044,36.96,martes,2020-03-10 18:30:00,5.04,la tola
52,nariño,52390,la tola,52390016,san pablo del mar (la tola - nariño),2020,3,5653,1305,35.1,viernes,2020-03-27 17:45:00,7.11,la tola
52,nariño,52490,olaya herrera,52490913,boca de prieta (olaya herrera - nariño),2020,3,4133,812,21.46,lunes,2020-03-30 19:15:00,7.09,olaya herrera
52,nariño,52490,olaya herrera,52490008,san josé calabazal (olaya herrera - nariño),2020,3,6651,2071,44.47,viernes,2020-03-13 18:45:00,5.46,olaya herrera
52,nariño,52835,san andrés de tumaco,52835055,bocas de curay (tumaco - nariño),2020,3,8473,1544,55.2,sábado,2020-03-21 20:00:00,6.14,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835016,pital de la costa (tumaco - nariño),2020,3,21146,12534,92.0,sábado,2020-03-28 19:15:00,10.08,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835212,pueblo nuevo (tablón salado) (tumaco - nariño),2020,3,3753,1337,17.12,martes,2020-03-31 18:30:00,8.5,san andrés de tumaco
52,nariño,52835,san andrés de tumaco,52835217,san juan de la costa (san andrés de tumaco - nariño),2020,3,25614,24158,144.0,sábado,2020-03-28 19:00:00,8.41,san andrés de tumaco
52,nariño,52696,santa bárbara (iscuandé),52696017,santa rita (santa barbara (iscuandé) - nariño),2020,3,6109,3029,38.92,miércoles,2020-03-25 19:30:00,5.58,santa bárbara (iscuandé)
86,putumayo,86573,puerto leguízamo,86573009,piñuña negro (puerto leguízamo - putumayo),2020,3,3463,1727,25.6,sábado,2020-03-28 20:45:00,5.47,puerto leguízamo
86,putumayo,86573,puerto leguízamo,86573000,puerto leguízamo (puerto leguízamo - putumayo),2020,3,955883,320210,1808.58,martes,2020-03-17 14:30:00,23.58,puerto leguízamo
76,valle del cauca,76109,buenaventura,76109028,puerto merizalde (buenaventura - valle del cauca),2020,3,49768,17165,258.19,sábado,2020-03-21 19:30:00,7.22,buenaventura
76,valle del cauca,76109,buenaventura,76109032,san francisco naya (buenaventura - valle del cauca),2020,3,7256,8306,37.79,domingo,2020-03-01 23:30:00,7.19,buenaventura
97,vaupés,97161,carurú,97161000,carurú (carurú - vaupés),2020,3,25773,9265,97.86,domingo,2020-03-15 18:45:00,12.14,carurú
97,vaupés,97001,mitú,97001000,mitú (mitú - vaupés),2020,3,1302115,384470,2676.0,miércoles,2020-03-18 00:00:00,24.0,mitú
97,vaupés,97666,taraira,97666000,taraira (taraira - vaupés),2020,3,31036,10140,116.69,jueves,2020-03-19 18:30:00,11.05,taraira
99,vichada,99773,cumaribo,99773000,cumaribo (cumaribo - vichada),2020,3,304957,127484,660.88,viernes,2020-03-06 18:45:00,20.36,cumaribo
99,vichada,99524,la primavera,99524000,la primavera (la primavera - vichada),2020,3,383711,196027,750.66,martes,2020-03-03 18:45:00,24.0,la primavera
99,vichada,99001,puerto carreño,99001002,casuarito (puerto carreño - vichada),2020,3,24368,12827,128.3,miércoles,2020-03-18 19:30:00,8.48,puerto carreño
99,vichada,99001,puerto carreño,99001000,puerto carreño (puerto carreño - vichada),2020,3,2628844,841122,4602.4,miércoles,2020-03-11 21:00:00,24.0,puerto carreño
99,vichada,99624,santa rosalía,99624000,santa rosalía (santa rosalía - vichada),2020,3,152772,76597,384.14,domingo,2020-03-08 19:15:00,19.02,santa rosalía
91,amazonas,91001,leticia,91001000,leticia (leticia - amazonas),2020,4,3205010,1024790,6000.86,martes,2020-04-21 18:45:00,24.0,leticia
91,amazonas,91540,puerto nariño,91540000,puerto nariño (puerto nariño - amazonas),2020,4,93654,32823,199.06,viernes,2020-04-03 18:45:00,23.57,puerto nariño
91,amazonas,91798,tarapacá (anm),91798000,tarapacá (tarapacá (anm) - amazonas),2020,4,21751,8627,87.3,sábado,2020-04-11 19:15:00,10.15,tarapacá (anm)
05,antioquia,05873,vigía del fuerte,05873001,san antonio de padua (vigía del fuerte - antioquia),2020,4,5709,1776,43.94,sábado,2020-04-11 19:00:00,5.29,vigía del fuerte
05,antioquia,05873,vigía del fuerte,05873002,vegáez (vigía del fuerte - antioquia),2020,4,4612,588,45.09,martes,2020-04-07 19:15:00,4.58,vigía del fuerte
05,antioquia,05873,vigía del fuerte,05873000,vigía del fuerte (vigía del fuerte - antioquia),2020,4,83515,30671,305.54,viernes,2020-04-17 19:15:00,11.18,vigía del fuerte
88,"archipiélago de san andrés, providencia y santa catalina",88564,providencia,88564000,providencia (providencia - archipiélago de san andrés y providencia),2020,4,920985,316309,1521.5,martes,2020-04-21 20:45:00,24.0,providencia
88,"archipiélago de san andrés, providencia y santa catalina",88001,san andrés,88001000,san andrés (san andrés - archipiélago de san andrés y providencia),2020,4,11374994,3352613,18753.09,sábado,2020-04-11 23:15:00,24.0,san andrés
13,bolívar,13001,cartagena de indias,13001007,isla fuerte (cartagena de indias - bolívar),2020,4,12009,6651,118.81,lunes,2020-04-13 16:00:00,4.14,cartagena de indias
13,bolívar,13001,cartagena de indias,13001037,isla múcura (cartagena de indias - bolívar),2020,4,7814,3342,23.66,miércoles,2020-04-29 21:15:00,14.47,cartagena de indias
13,bolívar,13001,cartagena de indias,13001017,santa cruz del islote (cartagena de indias - bolívar),2020,4,10187,3321,47.04,jueves,2020-04-16 19:45:00,9.12,cartagena de indias
18,caquetá,18150,cartagena del chairá,18150001,remolino del caguán (cartagena del chaira - caquetá),2020,4,12198,5968,77.82,sábado,2020-04-04 18:45:00,6.42,cartagena del chairá
18,caquetá,18753,san vicente del caguán,18753002,guacamayas (san vicente del caguán - caquetá),2020,4,10927,4550,36.41,sábado,2020-04-25 19:15:00,17.09,san vicente del caguán
18,caquetá,18753,san vicente del caguán,18753009,puerto betania (san vicente del caguán - caquetá),2020,4,3885,1597,37.56,domingo,2020-04-12 19:00:00,4.25,san vicente del caguán
85,casanare,85430,trinidad,85430001,bocas del pauto (trinidad - casanare),2020,4,10384,5856,96.9,viernes,2020-04-17 18:30:00,4.42,trinidad
19,cauca,19418,lópez (micay),19418038,isla de gallo (lópez de micay - cauca),2020,4,3156,1054,25.73,martes,2020-04-14 19:00:00,5.07,lópez de micay
19,cauca,19418,lópez (micay),19418019,zaragoza (lopez de micay - cauca),2020,4,9095,3814,58.4,sábado,2020-04-11 21:00:00,7.28,lópez de micay
19,cauca,19809,timbiquí,19809014,chacón (timbiquí - cauca),2020,4,2489,425,27.34,miércoles,2020-04-01 20:00:00,3.5,timbiquí
19,cauca,19809,timbiquí,19809010,comunidad de chete (timbiquí - cauca),2020,4,5447,1571,42.21,viernes,2020-04-17 19:15:00,5.06,timbiquí
19,cauca,19809,timbiquí,19809003,coteje (timbiquí - cauca),2020,4,5830,3283,34.48,sábado,2020-04-18 18:45:00,6.38,timbiquí
19,cauca,19809,timbiquí,19809023,puerto saija (timbiquí - cauca),2020,4,20086,6495,159.46,sábado,2020-04-11 19:00:00,4.47,timbiquí
19,cauca,19809,timbiquí,19809007,san josé (timbiquí - cauca),2020,4,5811,3451,46.13,jueves,2020-04-16 19:15:00,5.04,timbiquí
19,cauca,19809,timbiquí,19809008,santa maría (timbiquí - cauca),2020,4,9753,3284,77.38,miércoles,2020-04-08 19:45:00,5.11,timbiquí
27,chocó,27006,acandí,27006000,acandí (acandí - chocó),2020,4,401367,179263,954.8,jueves,2020-04-30 21:15:00,18.22,acandí
27,chocó,27006,acandí,27006003,capurganá (acandí - choco),2020,4,212215,91815,470.27,lunes,2020-04-27 22:00:00,19.06,acandí
27,chocó,27075,bahía solano (mutis),27075000,ciudad mutis (bahía solano - chocó),2020,4,543460,213836,1034.44,sábado,2020-04-04 19:15:00,23.59,bahía solano (mutis)
27,chocó,27075,bahía solano (mutis),27075001,cupica (bahía solano - chocó),2020,4,56596,22456,134.18,miércoles,2020-04-22 19:30:00,23.47,bahía solano (mutis)
27,chocó,27075,bahía solano (mutis),27075002,el valle (bahía solano - chocó),2020,4,137435,60116,302.02,viernes,2020-04-03 19:00:00,23.55,bahía solano (mutis)
27,chocó,27077,bajo baudó (pizarro),27077000,pizarro (bajo baudó (pizarro) - chocó),2020,4,188972,86448,402.86,lunes,2020-04-20 19:30:00,22.35,bajo baudó (pizarro)
27,chocó,27099,bojayá (bellavista),27099000,bellavista (bojayá (bellavista) - chocó),2020,4,77252,29130,216.13,miércoles,2020-04-22 19:30:00,16.0,bojayá (bellavista)
27,chocó,27099,bojayá (bellavista),27099002,la loma de bojayá (bojayá (bellavista) - chocó),2020,4,12637,5003,73.6,martes,2020-04-14 18:45:00,7.56,bojayá (bellavista)
27,chocó,27099,bojayá (bellavista),27099005,napipí (bojayá (bellavista) - chocó),2020,4,9750,2342,64.0,sábado,2020-04-11 20:15:00,6.02,bojayá (bellavista)
27,chocó,27099,bojayá (bellavista),27099008,puerto conto (bojayá (bellavista) - choco),2020,4,6144,1567,48.0,lunes,2020-04-20 19:00:00,5.03,bojayá (bellavista)
27,chocó,27250,el litoral del san juan,27250000,santa genoveva de docordó (el litoral del san juan - chocó),2020,4,35046,17760,163.94,lunes,2020-04-20 19:30:00,10.49,el litoral del san juan
27,chocó,27425,medio atrato (beté),27425000,beté (medio atrato (beté) - chocó),2020,4,7109,2671,76.0,martes,2020-04-14 19:00:00,4.53,medio atrato (beté)
27,chocó,27495,nuquí,27495001,arusí (nuquí - choco),2020,4,10079,3967,51.2,miércoles,2020-04-22 19:00:00,8.02,nuquí
27,chocó,27495,nuquí,27495912,comunidad indígena de panguí - el yucal (nuquí - chocó),2020,4,3676,1170,11.3,lunes,2020-04-13 15:30:00,18.18,nuquí
27,chocó,27495,nuquí,27495000,nuquí (nuquí - chocó),2020,4,222280,71008,464.64,martes,2020-04-28 19:15:00,24.0,nuquí
27,chocó,27001,quibdó,27001029,tagachi (quibdó - chocó),2020,4,3386,733,52.22,sábado,2020-04-11 19:45:00,2.38,quibdó
27,chocó,27745,sipí,27745000,sipí (sipí - choco),2020,4,11009,3069,74.8,jueves,2020-04-30 19:15:00,5.51,sipí
27,chocó,27800,unguía,27800001,balboa (unguía - chocó),2020,4,15223,6318,74.24,sábado,2020-04-18 19:15:00,8.15,unguía
27,chocó,27800,unguía,27800005,titumate (unguía - chocó),2020,4,8868,3169,66.62,lunes,2020-04-13 19:45:00,5.21,unguía
27,chocó,27800,unguía,27800000,unguía (unguía - chocó),2020,4,255627,92448,770.88,sábado,2020-04-25 20:30:00,16.07,unguía
94,guainía,94343,barrancominas,94343000,barrancominas (barrancominas - guainía),2020,4,36593,12680,159.63,sábado,2020-04-25 18:45:00,10.18,barrancominas
94,guainía,94001,inírida,94001000,inírida (inírida - guainía),2020,4,1470572,504667,2740.32,jueves,2020-04-16 14:30:00,24.0,inírida
95,guaviare,95200,miraflores,95200000,miraflores (miraflores - guaviare),2020,4,76385,26715,192.72,jueves,2020-04-16 18:30:00,18.42,miraflores
44,la guajira,44847,uribia,44847012,nazareth (uribia - la guajira),2020,4,27348,11383,243.12,jueves,2020-04-16 19:15:00,5.18,uribia
47,magdalena,47189,ciénaga,47189018,palmor (ciénaga - magdalena),2020,4,81023,28009,169.6,miércoles,2020-04-08 19:00:00,23.04,ciénaga
50,meta,50325,mapiripán,50325000,mapiripán (mapiripán - meta),2020,4,127291,51428,261.36,jueves,2020-04-30 19:00:00,23.38,mapiripán
52,nariño,52250,el charco,52250023,bazán (el charco - nariño),2020,4,19032,10726,110.4,jueves,2020-04-30 21:00:00,7.06,el charco
52,nariño,52250,el charco,52250003,bolívar - san pedro (el charco - nariño),2020,4,4411,3293,22.21,miércoles,2020-04-08 19:45:00,7.45,el charco
52,nariño,52250,el charco,52250007,san josé del tapaje (el charco - nariño),2020,4,16410,3622,104.0,martes,2020-04-14 19:30:00,7.09,el charco
52,nariño,52390,la tola,52390013,amárales (la tola - nariño),2020,4,9766,2117,68.7,miércoles,2020-04-08 19:00:00,6.13,la tola
